,LocationID,SessionID,GroupID,RecordID,Language,Lockdown,start_time,end_time,latitude,longitude,Traffic,Other,Human,Natural,ISOPleasant,ISOEventful,pleasant,chaotic,vibrant,uneventful,calm,annoying,eventful,monotonous,Overall,Appropriate,loud,sss04,sss05,who01,who02,who03,who04,who05,WHO_Sum,Age,Gender,occ00___Employed,occ00___Unemployed,occ00___Retired,occ00___Student,occ00___Other,occ00___RatherNotSay,occ00_other,Occupation,edu00,eth00,eth00_other,misc00,misc03,misc03_other,misc04,misc01,use00,uni00,res00___1,res00___2,res00___3,res00___4,res00___5,res02,paper,RecordingLength,Loudness_N5(soneGF),N10_N90(soneGF),Sharpness_S(acum),Rough_HM_R(asper),"Rough_HM_Avg,arith(asper)","FS_Avg,arith(vacil)","I_HM_Avg,arith(iu)","Ton_HM_Avg,arith(tuHMS)",LZeq_L(dB(SPL)),LAeq_L(A)(dB(SPL)),LA10_LA90(dB(SPL)),LCeq_LAeq(dB(SPL)),LC10_LC90(dB(SPL)),RA_2D_cp(cPa),PA(Zwicker)
0,CamdenTown,CamdenTown1,CT101,525.0,English,0,2019-05-02 11:40:00,2019-05-02 11:43:00,51.539124,-0.142624,4.0,3.0,3.0,2.0,-0.2197,0.4268,2.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,32.0,23.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,2.0,1.0,,,,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,,0.0,31.57,31.1,11.6,2.14,0.0374,0.0374,0.017,0.358,0.309,79.72,70.07,7.78,7.81,8.11,14.3,36.01918067119823
1,CamdenTown,CamdenTown1,CT101,561.0,English,0,2019-05-02 11:40:00,2019-05-02 11:43:00,51.539124,-0.142624,4.0,3.0,4.0,2.0,-0.4697,0.1768,3.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,76.0,24.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,2.0,1.0,,,2.0,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,,1.0,31.57,31.1,11.6,2.14,0.0374,0.0374,0.017,0.358,0.309,79.72,70.07,7.78,7.81,8.11,14.3,36.01918067119823
2,CamdenTown,CamdenTown1,CT101,526.0,English,0,2019-05-02 11:41:00,2019-05-02 11:44:00,51.539124,-0.142624,3.0,1.0,2.0,1.0,0.0,0.25,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,68.0,22.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,2.0,1.0,,,,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,,0.0,31.57,31.1,11.6,2.14,0.0374,0.0374,0.017,0.358,0.309,79.72,70.07,7.78,7.81,8.11,14.3,36.01918067119823
3,CamdenTown,CamdenTown1,CT102,560.0,English,0,2019-05-02 11:50:00,2019-05-02 11:53:00,51.539124,-0.142624,3.0,2.0,4.0,1.0,0.1036,-0.75,4.0,2.0,2.0,5.0,5.0,3.0,2.0,5.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,5.0,76.0,28.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,1.0,32.47,34.4,12.3,2.18,0.0446,0.0446,0.0179,0.362,0.268,80.27,71.26,8.38,6.25,7.82,14.7,40.5232679780009
4,CamdenTown,CamdenTown1,CT103,527.0,English,0,2019-05-02 11:49:00,2019-05-02 11:54:00,51.539124,-0.142624,4.0,2.0,4.0,1.0,0.25,0.75,3.0,4.0,5.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,3.0,32.0,56.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,,1.0,,,,,,,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,35.16,24.7,4.8,2.0,0.0369,0.0369,0.00889,0.37,0.193,76.79,66.71,4.23,7.61,3.99,13.4,27.10863472630292
5,CamdenTown,CamdenTown1,CT104,528.0,English,0,2019-05-02 11:52:00,2019-05-02 12:03:00,51.539124,-0.142624,4.0,3.0,2.0,1.0,0.0732,0.6768,2.0,4.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,56.0,18.0,Male,0.0,1.0,0.0,0.0,0.0,0.0,,Unemployed,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,There was alarm whistle passing.,0.0,31.96,38.6,12.1,2.37,0.0413,0.0413,0.0146,0.393,0.21,80.13,72.47,6.97,6.32,3.79,15.1,48.70882460168942
6,CamdenTown,CamdenTown1,CT105,555.0,English,0,2019-05-02 11:56:00,2019-05-02 12:09:00,51.539124,-0.142624,4.0,2.0,4.0,1.0,0.3661,-0.5303,3.0,1.0,3.0,5.0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,32.0,27.0,Female,0.0,1.0,0.0,0.0,0.0,0.0,,Unemployed,5.0,1.0,,,1.0,,,,2.0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,
7,CamdenTown,CamdenTown1,CT105,529.0,English,0,2019-05-02 11:56:00,2019-05-02 12:09:00,51.539124,-0.142624,4.0,3.0,4.0,2.0,-0.0429,0.5,4.0,5.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,72.0,24.0,Female,0.0,1.0,0.0,0.0,0.0,0.0,,Unemployed,5.0,2.0,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
8,CamdenTown,CamdenTown1,CT106,530.0,English,0,2019-05-02 12:07:00,2019-05-02 12:12:00,51.539124,-0.142624,4.0,2.0,2.0,1.0,-0.2071,0.0858,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,76.0,30.0,Male,0.0,0.0,0.0,0.0,0.0,1.0,,RatherNotSay,1.0,1.0,,,,,,,4.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
9,CamdenTown,CamdenTown1,CT107,559.0,English,0,2019-05-02 12:20:00,2019-05-02 12:25:00,51.539124,-0.142624,4.0,3.0,3.0,2.0,0.0732,0.3661,4.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,56.0,64.0,Male,0.0,0.0,1.0,0.0,0.0,0.0,,Retired,4.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,1.0,31.32,29.4,11.3,2.05,0.0379,0.0379,0.0247,0.426,0.293,78.52,68.32,8.55,8.0,5.6,14.8,32.959375934484996
10,CamdenTown,CamdenTown1,CT108,531.0,English,0,2019-05-02 12:10:00,2019-05-02 12:26:00,51.539124,-0.142624,3.0,2.0,2.0,1.0,-0.1464,0.1464,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,68.0,63.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,1.0,,,,,,,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,27.26,34.3,14.9,2.25,0.041,0.041,0.0157,0.374,0.196,79.7,70.95,9.19,6.76,8.86,14.8,41.38124878626044
11,CamdenTown,CamdenTown1,CT109,557.0,English,0,2019-05-02 12:16:00,2019-05-02 12:28:00,51.539124,-0.142624,3.0,1.0,3.0,1.0,-0.1161,0.3232,4.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,64.0,19.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,3.0,3.0,,,1.0,,,,4.0,3.0,1.0,1.0,0.0,0.0,0.0,,1.0,31.53,30.0,8.9,2.11,0.0411,0.0411,0.0274,0.407,0.297,80.1,69.75,6.64,6.99,5.42,15.2,34.366650072005875
12,CamdenTown,CamdenTown1,CT109,558.0,English,0,2019-05-02 12:16:00,2019-05-02 12:28:00,51.539124,-0.142624,5.0,3.0,4.0,2.0,-0.1464,0.3536,3.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,56.0,19.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,3.0,4.0,,,1.0,,,,2.0,3.0,1.0,1.0,0.0,0.0,0.0,,1.0,31.53,30.0,8.9,2.11,0.0411,0.0411,0.0274,0.407,0.297,80.1,69.75,6.64,6.99,5.42,15.2,34.366650072005875
13,CamdenTown,CamdenTown1,CT109,532.0,English,0,2019-05-02 12:16:00,2019-05-02 12:28:00,51.539124,-0.142624,4.0,3.0,5.0,1.0,0.1036,1.0,3.0,5.0,5.0,1.0,1.0,2.0,5.0,1.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,0.0,4.0,72.0,19.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,3.0,4.0,,,,,,,4.0,3.0,1.0,1.0,0.0,0.0,0.0,,0.0,31.53,30.0,8.9,2.11,0.0411,0.0411,0.0274,0.407,0.297,80.1,69.75,6.64,6.99,5.42,15.2,34.366650072005875
14,CamdenTown,CamdenTown1,CT110,556.0,English,0,2019-05-02 12:38:00,2019-05-02 12:41:00,51.539124,-0.142624,3.0,4.0,2.0,3.0,-0.0303,-0.0126,3.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0,76.0,22.0,Male,0.0,0.0,0.0,1.0,0.0,0.0,,Student,5.0,1.0,,,2.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,31.66,33.8,17.0,2.11,0.0387,0.0387,0.0174,0.372,0.189,80.11,68.84,11.08,7.66,8.73,14.4,38.822899839683096
15,CamdenTown,CamdenTown1,CT111,533.0,English,0,2019-05-02 12:29:00,2019-05-02 12:58:00,51.539124,-0.142624,4.0,4.0,3.0,1.0,-0.4142,-0.4571,1.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,84.0,59.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,3.0,1.0,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,Alram,0.0,,,,,,,,,,,,,,,,
16,CamdenTown,CamdenTown1,CT111,552.0,English,0,2019-05-02 12:29:00,2019-05-02 12:58:00,51.539124,-0.142624,4.0,2.0,3.0,2.0,-0.6161,-0.2374,2.0,5.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,80.0,67.0,Male,0.0,0.0,1.0,0.0,0.0,0.0,,Retired,3.0,1.0,,,2.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,
17,CamdenTown,CamdenTown1,CT112,534.0,English,0,2019-05-02 12:29:00,2019-05-02 12:55:00,51.539124,-0.142624,5.0,4.0,5.0,1.0,0.0732,0.9268,2.0,5.0,5.0,1.0,2.0,2.0,5.0,1.0,2.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,96.0,20.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,2.0,1.0,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,33.71,34.3,16.1,2.07,0.0375,0.0375,0.0138,0.376,0.272,79.79,69.78,12.28,8.54,6.54,14.3,38.846365535366026
18,CamdenTown,CamdenTown1,CT112,554.0,English,0,2019-05-02 12:29:00,2019-05-02 12:55:00,51.539124,-0.142624,5.0,4.0,3.0,1.0,-0.3964,0.5,2.0,5.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,48.0,20.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,2.0,1.0,,,1.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,33.71,34.3,16.1,2.07,0.0375,0.0375,0.0138,0.376,0.272,79.79,69.78,12.28,8.54,6.54,14.3,38.846365535366026
19,CamdenTown,CamdenTown1,CT113,553.0,English,0,2019-05-02 12:57:00,2019-05-02 13:06:00,51.539124,-0.142624,4.0,3.0,3.0,1.0,0.3839,0.2626,4.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,40.0,49.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,1.0,,,2.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,20.64,30.5,9.8,2.36,0.039,0.039,0.00597,0.375,0.538,81.72,69.2,5.19,11.08,7.67,13.9,37.98943366498271
20,CamdenTown,CamdenTown1,CT113,535.0,English,0,2019-05-02 12:57:00,2019-05-02 13:06:00,51.539124,-0.142624,4.0,1.0,3.0,2.0,0.2197,0.3232,4.0,2.0,5.0,4.0,2.0,4.0,5.0,2.0,3.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,100.0,49.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,7.0,1.0,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,20.64,30.5,9.8,2.36,0.039,0.039,0.00597,0.375,0.538,81.72,69.2,5.19,11.08,7.67,13.9,37.98943366498271
21,CamdenTown,CamdenTown1,CT114,536.0,English,0,2019-05-02 13:02:00,2019-05-02 13:07:00,51.539124,-0.142624,4.0,3.0,3.0,1.0,-0.1768,0.7803,2.0,4.0,4.0,1.0,1.0,3.0,5.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,0.0,3.0,0.0,3.0,36.0,42.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,7.0,1.0,,,,,,,4.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,25.0,25.2,7.4,1.94,0.036,0.036,0.00938,0.393,0.165,77.41,66.04,6.05,8.1,6.66,13.6,27.090435870305615
22,CamdenTown,CamdenTown1,CT115,537.0,English,0,2019-05-02 13:09:00,2019-05-02 13:13:00,51.539124,-0.142624,4.0,4.0,3.0,2.0,-0.1036,0.5607,3.0,4.0,5.0,1.0,3.0,4.0,5.0,4.0,3.0,1.0,2.0,3.0,4.0,5.0,4.0,2.0,4.0,5.0,80.0,26.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,3.0,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,Motor pass,0.0,,,,,,,,,,,,,,,,
23,CamdenTown,CamdenTown1,CT115,551.0,English,0,2019-05-02 13:09:00,2019-05-02 13:13:00,51.539124,-0.142624,4.0,3.0,4.0,2.0,-0.3232,0.3232,2.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,80.0,25.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,4.0,,,2.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,Motor passed.,1.0,,,,,,,,,,,,,,,,
24,CamdenTown,CamdenTown1,CT116,550.0,English,0,2019-05-02 13:20:00,2019-05-02 13:23:00,51.539124,-0.142624,2.0,1.0,2.0,2.0,-0.3964,0.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,1.0,4.0,3.0,4.0,4.0,64.0,38.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,4.0,,,1.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,33.71,39.9,13.7,2.14,0.0533,0.0533,0.0147,0.361,0.286,78.83,71.36,8.55,6.62,7.05,14.0,46.54889683138179
25,CamdenTown,CamdenTown1,CT116,538.0,English,0,2019-05-02 13:20:00,2019-05-02 13:23:00,51.539124,-0.142624,4.0,4.0,2.0,1.0,-0.1464,0.5607,2.0,4.0,3.0,1.0,2.0,2.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,5.0,3.0,3.0,1.0,5.0,68.0,60.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,1.0,,,,,,Ambulances are far too loud,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,33.71,39.9,13.7,2.14,0.0533,0.0533,0.0147,0.361,0.286,78.83,71.36,8.55,6.62,7.05,14.0,46.54889683138179
26,CamdenTown,CamdenTown1,CT117,539.0,English,0,2019-05-02 13:09:00,2019-05-02 13:24:00,51.539124,-0.142624,4.0,4.0,3.0,2.0,0.0,0.5429,2.0,4.0,4.0,3.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,84.0,21.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,5.0,2.0,,,,,,Lively,4.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,32.68,32.2,13.1,2.08,0.0406,0.0406,0.0129,0.363,0.298,80.61,69.61,8.2,9.56,8.66,14.3,36.54845659757671
27,CamdenTown,CamdenTown1,CT117,549.0,English,0,2019-05-02 13:09:00,2019-05-02 13:24:00,51.539124,-0.142624,3.0,4.0,5.0,1.0,-0.4571,0.3536,1.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,64.0,21.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,5.0,1.0,,,3.0,,,,4.0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,32.68,32.2,13.1,2.08,0.0406,0.0406,0.0129,0.363,0.298,80.61,69.61,8.2,9.56,8.66,14.3,36.54845659757671
28,CamdenTown,CamdenTown1,CT118,548.0,English,0,2019-05-02 13:26:00,2019-05-02 13:32:00,51.539124,-0.142624,3.0,2.0,3.0,1.0,0.1642,0.1036,5.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,3.0,3.0,1.0,3.0,5.0,5.0,4.0,5.0,5.0,96.0,26.0,Male,0.0,0.0,0.0,0.0,1.0,0.0,Flight Attendant,Other,5.0,5.0,,,2.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,
29,CamdenTown,CamdenTown1,CT118,540.0,English,0,2019-05-02 13:26:00,2019-05-02 13:32:00,51.539124,-0.142624,3.0,2.0,4.0,1.0,0.1036,-0.1464,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,52.0,24.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,3.0,5.0,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
30,CamdenTown,CamdenTown1,CT119,541.0,English,0,2019-05-02 13:28:00,2019-05-02 13:35:00,51.539124,-0.142624,5.0,4.0,3.0,1.0,-0.5607,0.75,1.0,5.0,4.0,2.0,1.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,88.0,53.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,6.0,1.0,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,19.69,26.8,8.4,2.04,0.0379,0.0379,0.00657,0.34,0.162,77.0,67.63,6.68,7.85,5.19,13.6,29.86833343254135
31,CamdenTown,CamdenTown1,CT120,542.0,English,0,2019-05-02 13:35:00,2019-05-02 13:38:00,51.539124,-0.142624,5.0,3.0,5.0,2.0,0.3964,0.5607,4.0,2.0,5.0,1.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,48.0,18.0,Male,0.0,0.0,0.0,1.0,0.0,0.0,,Student,2.0,1.0,,,,,,,4.0,2.0,1.0,1.0,0.0,0.0,0.0,Ambhlance pass,0.0,33.75,38.5,16.9,2.37,0.0445,0.0445,0.0185,0.427,0.269,80.43,72.06,9.61,6.74,6.34,14.8,48.58158623023798
32,CamdenTown,CamdenTown1,CT121,547.0,English,0,2019-05-02 13:03:00,2019-05-02 13:44:00,51.539124,-0.142624,3.0,2.0,2.0,1.0,-0.0732,0.0732,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,56.0,25.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,3.0,,,2.0,,,,4.0,3.0,1.0,1.0,0.0,0.0,0.0,,1.0,32.43,30.9,9.3,2.14,0.0434,0.0434,0.00733,0.335,0.158,78.58,69.21,6.28,7.89,5.09,13.6,35.7808621943067
33,CamdenTown,CamdenTown1,CT122,543.0,English,0,2019-05-02 13:41:00,2019-05-02 13:45:00,51.539124,-0.142624,5.0,2.0,2.0,1.0,0.1464,-0.6464,3.0,1.0,2.0,3.0,5.0,3.0,1.0,4.0,3.0,5.0,4.0,1.0,1.0,5.0,4.0,5.0,3.0,5.0,88.0,40.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,2.0,1.0,,,,,,,4.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,31.79,41.4,21.6,2.13,0.07,0.07,0.0212,0.432,0.297,81.39,71.53,11.65,8.9,13.06,14.9,48.207209582301445
34,CamdenTown,CamdenTown1,CT123,544.0,English,0,2019-05-02 13:40:00,2019-05-02 13:46:00,51.539124,-0.142624,4.0,1.0,4.0,1.0,0.1339,0.6768,4.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,68.0,28.0,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,5.0,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,31.57,34.0,14.8,2.22,0.0402,0.0402,0.0113,0.386,0.232,77.95,70.24,9.52,6.59,8.41,14.1,40.58599463334372
35,CamdenTown,CamdenTown1,CT124,545.0,English,0,2019-05-02 13:47:00,2019-05-02 13:49:00,51.539124,-0.142624,5.0,3.0,2.0,1.0,-0.2197,0.1768,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,72.0,19.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,2.0,1.0,,,,,,,4.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,34.22,28.1,7.6,2.1,0.0379,0.0379,0.0112,0.342,0.256,78.53,68.56,4.93,8.73,5.77,14.0,32.01182234586561
36,CamdenTown,CamdenTown1,CT124,546.0,English,0,2019-05-02 13:48:00,2019-05-02 13:51:00,51.539124,-0.142624,4.0,3.0,4.0,2.0,-0.0732,0.1161,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,64.0,18.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,3.0,1.0,,,1.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,34.22,28.1,7.6,2.1,0.0379,0.0379,0.0112,0.342,0.256,78.53,68.56,4.93,8.73,5.77,14.0,32.01182234586561
37,CamdenTown,CamdenTown2,CT201,570.0,English,0,2019-05-06 12:17:00,2019-05-06 12:21:00,51.539124,-0.142624,4.0,3.0,2.0,1.0,-0.1036,0.8536,2.0,4.0,4.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,76.0,25.0,Male,0.0,0.0,0.0,1.0,0.0,0.0,,Student,4.0,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,1.0,33.75,27.3,8.2,2.07,0.0398,0.0398,0.0182,0.39,0.264,77.16,68.5,5.8,6.47,5.18,14.2,30.767980590872103
38,CamdenTown,CamdenTown2,CT201,563.0,English,0,2019-05-06 12:17:00,2019-05-06 12:21:00,51.539124,-0.142624,5.0,3.0,5.0,1.0,-0.2803,0.3839,2.0,5.0,3.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,20.0,25.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,1.0,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,33.75,27.3,8.2,2.07,0.0398,0.0398,0.0182,0.39,0.264,77.16,68.5,5.8,6.47,5.18,14.2,30.767980590872103
39,CamdenTown,CamdenTown2,CT202,564.0,English,0,2019-05-06 12:28:00,2019-05-06 12:30:00,51.539124,-0.142624,4.0,4.0,4.0,1.0,-0.0126,0.6768,3.0,5.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,80.0,43.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,2.0,1.0,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,33.88,43.7,14.1,2.04,0.0652,0.0652,0.0274,0.41,0.266,82.92,73.02,9.74,8.13,8.82,15.5,49.28121637458581
40,CamdenTown,CamdenTown2,CT202,569.0,English,0,2019-05-06 12:28:00,2019-05-06 12:30:00,51.539124,-0.142624,4.0,3.0,4.0,1.0,-0.0429,0.6464,4.0,5.0,4.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,84.0,49.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,4.0,1.0,,,2.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,Education: high school graduate and trade/technical/vocational training,1.0,33.88,43.7,14.1,2.04,0.0652,0.0652,0.0274,0.41,0.266,82.92,73.02,9.74,8.13,8.82,15.5,49.28121637458581
41,CamdenTown,CamdenTown2,CT203,568.0,English,0,2019-05-06 00:00:00,2019-05-06 00:00:00,51.539124,-0.142624,4.0,2.0,4.0,1.0,0.3107,0.3536,4.0,4.0,5.0,2.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,68.0,27.0,Female,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,7.0,1.0,,,1.0,,,,4.0,2.0,1.0,1.0,0.0,0.0,0.0,Construction works nearby,1.0,31.87,29.0,8.0,2.12,0.041,0.041,0.0336,0.411,0.219,77.72,69.06,5.4,6.94,3.47,15.1,33.31360317823192
